"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3FFcZZq3Z3EJrhUecwcMdG","She Will","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:3TVXtAsR1Inumwj472S9r4","Lil Wayne, Drake","spotify:album:1uuSC0RCJB3dSp8Mb6GflZ","Tha Carter IV (Deluxe)","spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","2011-01-01","https://i.scdn.co/image/ab67616d0000b273a1edbe4e3f3e3fe296816af4","1","6","305840","","true","0","USCM51100309","spotify:user:1257158050","2017-08-18T18:31:34Z"
"spotify:track:0zO8ctW0UiuOefR87OeJOZ","Collard Greens","spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","ScHoolboy Q, Kendrick Lamar","spotify:album:7Et3bSTLLqdABO1qCxUplS","Oxymoron (Deluxe)","spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","ScHoolboy Q","2014-01-01","https://i.scdn.co/image/ab67616d0000b27336977e237a8f70ec6c990636","1","3","299960","https://p.scdn.co/mp3-preview/75801922716dcfd4c1397d8207304932a9ea5817?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USUM71307354","spotify:user:1257158050","2017-09-01T21:30:09Z"
"spotify:track:7tGlzXJv6GD5e5qlu5YmDg","Love Me","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Lil Wayne, Drake, Future","spotify:album:4rhNBjL39LW5tuZgRShtnx","I Am Not A Human Being II (Deluxe)","spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","2013-01-01","https://i.scdn.co/image/ab67616d0000b273e1a81870181de556d515d4cc","1","11","253440","","true","5","USCM51300136","spotify:user:1257158050","2017-08-18T18:32:01Z"
"spotify:track:3IvVQ1qmekCQ4LRwGCyIJA","PMW (All I Really Need) (feat. ScHoolboy Q)","spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","A$AP Rocky, ScHoolboy Q","spotify:album:1E1eyI5uGllppJZCxNoF9w","LONG.LIVE.A$AP (Deluxe Version)","spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","2013-01-11","https://i.scdn.co/image/ab67616d0000b2733265ed162fa2dd5ec6434ee4","1","3","234773","","true","0","USRC11201445","spotify:user:1257158050","2017-09-18T14:16:29Z"
"spotify:track:4XoP1AkbOurU9CeZ2rMEz2","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:17lzZA2AlOHwCwFALHttmp, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar","spotify:album:1E1eyI5uGllppJZCxNoF9w","LONG.LIVE.A$AP (Deluxe Version)","spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","2013-01-11","https://i.scdn.co/image/ab67616d0000b2733265ed162fa2dd5ec6434ee4","1","7","233786","","true","0","USRC11201220","spotify:user:1257158050","2017-09-18T14:16:09Z"
"spotify:track:2SIdGJTWirTxRNEyCp9ocI","Vice City (feat. Black Hippy)","spotify:artist:28ExwzUQsvgJooOI0X1mr3, spotify:artist:7a9KRWdaSZktpGGnWndzbC","Jay Rock, Black Hippy","spotify:album:1fsvlnonD95p6VTEdQ7zJn","90059","spotify:artist:28ExwzUQsvgJooOI0X1mr3","Jay Rock","2015-09-11","https://i.scdn.co/image/ab67616d0000b273793a0d50c1af74449ddfba7a","1","8","283751","https://p.scdn.co/mp3-preview/46e910db8255368c41f1aacc35cf6596bd9985fe?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","TCACH1591450","spotify:user:1257158050","2018-07-29T18:59:03Z"
"spotify:track:71Wf5qK9wdtjOfMgujlN6A","Make It Nasty","spotify:artist:5LHRHt1k9lMyONurDHEdrp","Tyga","spotify:album:68XdlVpTEpBtM2FBxROLva","Careless World: Rise Of The Last King","spotify:artist:5LHRHt1k9lMyONurDHEdrp","Tyga","2012-01-01","https://i.scdn.co/image/ab67616d0000b27334c2901e50b3b91ffd8287b5","1","23","188866","https://p.scdn.co/mp3-preview/3198386d2131a72153e33cc5ce4635c537ccb6a6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USCM51200053","spotify:user:1257158050","2019-09-25T01:22:25Z"
"spotify:track:4scpF6J5uMBvoh6sFB7EL1","No Type","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","spotify:album:6eDx949ONWDCN0O22wFZf7","SremmLife","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","2015-01-06","https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460","1","10","200080","https://p.scdn.co/mp3-preview/ba1fb4e912d65c5c489cab74b11df5702da6ad55?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USUM71413477","spotify:user:1257158050","2017-08-18T18:44:47Z"
"spotify:track:67qn3OtziLlpOtVZ22EiQ4","Smoke A Nigga (feat. Wiz Khalifa)","spotify:artist:5gCRApTajqwbnHHPbr2Fpi, spotify:artist:137W8MRPWKqSmrBGDBFSop","Juicy J, Wiz Khalifa","spotify:album:7h1ut6IUbndKY7QrqcbAND","Stay Trippy","spotify:artist:5gCRApTajqwbnHHPbr2Fpi","Juicy J","2013-08-23","https://i.scdn.co/image/ab67616d0000b273396bcd4043a871d830c848a3","1","8","257826","https://p.scdn.co/mp3-preview/da82ffa20d08b9f85147352b75dd7f6f81d4ccb2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USSM11303978","spotify:user:1257158050","2020-06-15T03:12:08Z"
"spotify:track:4IeUAegXVbETb7FpgNDnSM","I Luv This Shit","spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM, spotify:artist:0I5HubncQ8E1MFZOlPDY4J","August Alsina, Trinidad James","spotify:album:4buyJv1fGVn1QU6ZR6YroB","Downtown: Life Under The Gun","spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM","August Alsina","2013-01-01","https://i.scdn.co/image/ab67616d0000b2734336e6394b094dc3b965097d","1","4","267920","https://p.scdn.co/mp3-preview/5c91597b7fb6c54faf71118459860f9239816e51?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USUM71301027","spotify:user:1257158050","2019-04-02T19:58:54Z"
"spotify:track:7EiZI6JVHllARrX9PUvAdX","Low Life (feat. The Weeknd)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","Future, The Weeknd","spotify:album:3jJKDKdlwRS584zUlHV2Ly","EVOL","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","2016-04-13","https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad","1","10","313546","https://p.scdn.co/mp3-preview/768b128e81b92fac4e7a3f5fa7aba411935a7129?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USSM11600557","spotify:user:1257158050","2017-09-23T17:55:41Z"
"spotify:track:1yCVsVH2hQ72SxNI8QTDaB","The Percocet & Stripper Joint","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","spotify:album:0fUy6IdLHDpGNwavIlhEsl","DS2 (Deluxe)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","2015-07-17","https://i.scdn.co/image/ab67616d0000b273b2592bea12d840fd096ef965","1","15","148453","https://p.scdn.co/mp3-preview/3da8f0cfc353c3b2478b1a72d299421c4ed9fa41?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USSM11505589","spotify:user:1257158050","2020-01-04T19:07:09Z"
"spotify:track:0Di26AbdtizzHkFstPyt7A","No Shopping (feat. Drake)","spotify:artist:6vXTefBL93Dj5IqAWq6OTv, spotify:artist:3TVXtAsR1Inumwj472S9r4","French Montana, Drake","spotify:album:7ARKCQ9oUwwfWT36VhQ7V5","No Shopping (feat. Drake)","spotify:artist:6vXTefBL93Dj5IqAWq6OTv","French Montana","2016-07-17","https://i.scdn.co/image/ab67616d0000b2736b84a54a71471275c2eeca49","1","1","227727","https://p.scdn.co/mp3-preview/9dffe0abbc0acbe38aa0e9cefbd0c0416c99be02?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USSM11604661","spotify:user:1257158050","2017-08-18T18:39:57Z"
"spotify:track:2LvRR121MWFmmEGkuV2vQP","HeadBand (feat. 2 Chainz)","spotify:artist:5ndkK3dpZLKtBklKjxNQwT, spotify:artist:17lzZA2AlOHwCwFALHttmp","B.o.B, 2 Chainz","spotify:album:177byugYOk12NcfRtWvghY","Underground Luxury","spotify:artist:5ndkK3dpZLKtBklKjxNQwT","B.o.B","2013-12-16","https://i.scdn.co/image/ab67616d0000b27336ccb93965b6f831fcaac80b","1","10","220240","https://p.scdn.co/mp3-preview/1b915571f0d29609e8c0c3ad5d6fe3aa9858a348?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USAT21301167","spotify:user:1257158050","2017-09-01T21:31:51Z"
"spotify:track:6p8NuHm8uCGnn2Dtbtf7zE","Slippery (feat. Gucci Mane)","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Migos, Gucci Mane","spotify:album:2AvupjUeMnSffKEV05x222","Culture","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG","Migos","2017-04-07","https://i.scdn.co/image/ab67616d0000b273cf9b68115dcb2a222c252f00","1","6","304041","","true","4","QMCE31600876","spotify:user:1257158050","2017-09-14T13:48:15Z"
"spotify:track:3Tpi6mmiB6uhN3IArXSVxj","The Sleaze","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","spotify:album:2pl9PVgr8QFKRGY0HY69GI","Blacc Hollywood (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2014-08-19","https://i.scdn.co/image/ab67616d0000b27327ed4f26fa2bfbd714dba7dd","1","9","265200","https://p.scdn.co/mp3-preview/fa1c9315076439e7df28f485d85b3dbbd923fc57?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","USAT21402806","spotify:user:1257158050","2017-08-18T18:47:36Z"
"spotify:track:6REbwUNlppTfcnV4d4ZoZi","Swimming Pools (Drank)","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","spotify:album:2XPrwlaAHHXnJzP9tBcIzH","Swimming Pools (Drank)","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","2012-01-01","https://i.scdn.co/image/ab67616d0000b273b5ef185d28724c5573c2ac9c","1","1","247800","https://p.scdn.co/mp3-preview/4b545b7d261e86ddbe8568cde1f1f3164b43ce10?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USUM71207642","spotify:user:1257158050","2017-08-18T18:32:23Z"
"spotify:track:608a1wIsSd5KzMEqm1O7w3","I'm On One","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1sBkRIssrMs1AbVkOJbc7a, spotify:artist:55Aa2cqylxrFIXC767Z865","DJ Khaled, Drake, Rick Ross, Lil Wayne","spotify:album:7FyxsUO4kVqRfo2ne1aUOg","We The Best Forever","spotify:artist:0QHgL1lAIqAw0HtD7YldmP","DJ Khaled","2011-01-01","https://i.scdn.co/image/ab67616d0000b273dd87a2f68949c8fcbbec91be","1","1","296146","https://p.scdn.co/mp3-preview/bd061946319f30b85cb8ba31fdc4421f41798e80?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USCM51100126","spotify:user:1257158050","2017-09-26T00:48:10Z"
"spotify:track:5QrT8pNtw1UnjqFuSUsenv","Pussy Print (feat. Kanye West)","spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Gucci Mane, Kanye West","spotify:album:3WjDB3j2yZL4g0hBGHF04i","Everybody Looking","spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Gucci Mane","2016-07-22","https://i.scdn.co/image/ab67616d0000b273f836e603599aa148027a130b","1","5","215373","https://p.scdn.co/mp3-preview/4b93351c00ad1788dd1df7fc71806cd17acb07cc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","USAT21601957","spotify:user:1257158050","2019-07-30T01:08:29Z"
"spotify:track:6JEWDRfYmn51nfA7SUiN7u","One Touch","spotify:artist:25fqWEebq6PoiGQIHIrdtv, spotify:artist:2VAnyOxzJuSAj7XIuEOT38, spotify:artist:7iZtZyCzp3LItcw1wtPI3D, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Baauer, AlunaGeorge, Rae Sremmurd, Swae Lee","spotify:album:2Cq2kLoXNlQ7FpBeeh6IZB","ß","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","2014-10-27","https://i.scdn.co/image/ab67616d0000b273f2f91d08a5afcc4954a38867","1","1","215000","","false","15","GB5P51400039","spotify:user:1257158050","2017-09-23T18:10:39Z"
"spotify:track:3RpNsrSqHf3QOGz6SRLh3p","D.G.I.F.U. (feat. Pusha T)","spotify:artist:7bXgB6jMjp9ATFy66eO08Z, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy","Chris Brown, Tyga, Pusha T","spotify:album:4neocSMt40stXKK2B8Sy2G","Fan of A Fan The Album (Expanded Edition)","spotify:artist:7bXgB6jMjp9ATFy66eO08Z, spotify:artist:5LHRHt1k9lMyONurDHEdrp","Chris Brown, Tyga","2015-02-24","https://i.scdn.co/image/ab67616d0000b273770842637a8e7348fc4687a3","1","7","224266","https://p.scdn.co/mp3-preview/b578e440e8f1ef9fa9362a40a7bf20a48f74e483?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","USRC11500118","spotify:user:1257158050","2017-08-18T18:36:13Z"
"spotify:track:73eIbbpYf88RvQroGegncO","Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz)","spotify:artist:5gCRApTajqwbnHHPbr2Fpi, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:17lzZA2AlOHwCwFALHttmp","Juicy J, Lil Wayne, 2 Chainz","spotify:album:1r8dmj9V9ccKNlnLEtFuIH","Stay Trippy (Deluxe)","spotify:artist:5gCRApTajqwbnHHPbr2Fpi","Juicy J","2013-12-06","https://i.scdn.co/image/ab67616d0000b2739b144c5ebd8925a984b70b24","1","14","278826","https://p.scdn.co/mp3-preview/d4d96095bb612489ab975376969ee4d91f8e16f7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","USSM11205303","spotify:user:1257158050","2017-08-18T18:32:59Z"
"spotify:track:6gBFPUFcJLzWGx4lenP6h2","goosebumps","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","spotify:album:42WVQWuf1teDysXiOupIZt","Birds In The Trap Sing McKnight","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","2016-09-16","https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce","1","9","243836","https://p.scdn.co/mp3-preview/5c45fee2743d39984ed2c1e2493d04a42d626f81?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USSM11607555","spotify:user:1257158050","2017-09-19T22:45:09Z"
"spotify:track:7t2bFihaDvhIrd2gn2CWJO","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","spotify:artist:7c0XG5cIJTrrAgEC3ULPiq, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:0YinUQ50QDB7ZxSCLyQ40k","Ty Dolla $ign, The Weeknd, Wiz Khalifa, Mustard","spotify:album:3SHx7bBQFI4J8QRr6D5cOK","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]","spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Ty Dolla $ign","2014-06-10","https://i.scdn.co/image/ab67616d0000b2731c04efd2804b16cf689de7f0","1","1","242983","https://p.scdn.co/mp3-preview/95329030db6af65082fd00f5ac7b122f324c5ad5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USAT21401391","spotify:user:1257158050","2017-09-26T00:38:45Z"
"spotify:track:42Skc4h60v0dvCbZgxDfzV","Fuck Sleep (feat. Rico Love)","spotify:artist:6KZDXtSj0SzGOV705nNeh3, spotify:artist:2GEcMpeGIad5O23WxDRFMn","Kid Ink, Rico Love","spotify:album:6TMs7L3yBisKpKmAQEB8Bh","Almost Home","spotify:artist:6KZDXtSj0SzGOV705nNeh3","Kid Ink","2013-05-28","https://i.scdn.co/image/ab67616d0000b2730764089f643a8903bce63c95","1","2","237160","https://p.scdn.co/mp3-preview/933ee29c76e869256f237bd70a7d9ea737c81f56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","32","USRC11300674","spotify:user:1257158050","2017-09-13T17:43:31Z"
"spotify:track:5uqphUYsR45kPYplrYSAQh","Throw Sum Mo","spotify:artist:7iZtZyCzp3LItcw1wtPI3D, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Rae Sremmurd, Nicki Minaj, Young Thug","spotify:album:6eDx949ONWDCN0O22wFZf7","SremmLife","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","2015-01-06","https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460","1","8","260453","https://p.scdn.co/mp3-preview/65ded7f9d8096dca8a93e6f7080a44d5db585915?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USUM71417504","spotify:user:1257158050","2017-08-18T18:44:51Z"
"spotify:track:3qQ6WFhcAx6LOH1UHz1c0U","Hookah","spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Tyga, Young Thug","spotify:album:18G8ZHAbJBrSwP9IwlNJMG","Hookah","spotify:artist:5LHRHt1k9lMyONurDHEdrp","Tyga","2014-01-01","https://i.scdn.co/image/ab67616d0000b273839ed848f33ed6ccf0df27a1","1","1","202320","https://p.scdn.co/mp3-preview/59461fb9f5e89d79cb410d1f91c20c0021aaf2c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USCM51400085","spotify:user:1257158050","2017-08-18T18:37:11Z"
"spotify:track:62vpWI1CHwFy7tMIcSStl8","No Role Modelz","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","spotify:album:7viNUmZZ8ztn2UB4XB3jIL","2014 Forest Hills Drive","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2014-12-09","https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14","1","9","292986","","true","14","USQX91402598","spotify:user:1257158050","2017-09-19T22:46:36Z"
"spotify:track:5LIleJbUUgtvYnBW9wfY1W","Na Na","spotify:artist:2iojnBLj0qIMiKPvVhLnsH","Trey Songz","spotify:album:3pKTKC0AAe3yTcXQLzvpSW","Trigga Reloaded","spotify:artist:2iojnBLj0qIMiKPvVhLnsH","Trey Songz","2015-06-23","https://i.scdn.co/image/ab67616d0000b273e04293bed7a0440e3eea2de1","1","6","231906","https://p.scdn.co/mp3-preview/729ba8669997885799085b21bd30412c29bfa04f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USAT21304769","spotify:user:1257158050","2017-09-19T23:57:36Z"
"spotify:track:0nq6sfr8z1R5KJ4XUk396e","Stay Schemin","spotify:artist:1sBkRIssrMs1AbVkOJbc7a, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:6vXTefBL93Dj5IqAWq6OTv","Rick Ross, Drake, French Montana","spotify:album:33bJwRLv35ynnhhFyj96hK","Stay Schemin","spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Rick Ross","2012-01-01","https://i.scdn.co/image/ab67616d0000b2735352ff7a09fd78a78ed4e9ba","1","1","267720","https://p.scdn.co/mp3-preview/24fdccd6d634e23b03be229b014248f7dcc9beae?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USUM71203333","spotify:user:1257158050","2017-09-13T05:51:38Z"
"spotify:track:5OI48E8HqkN8fnTOu3Hfuf","Medicated (feat. Chevy Woods & Juicy J)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6hSbppor1AmH9RGzyxOcGT, spotify:artist:3hm1hqVd38xKA7iXjVJvo9","Wiz Khalifa, Chevy Woods, Juciy J","spotify:album:5S4SuPHbaozi5PDedAONTG","O.N.I.F.C. (Deluxe)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2012-12-04","https://i.scdn.co/image/ab67616d0000b273cfb814f9b46326d2ace27218","1","17","331013","https://p.scdn.co/mp3-preview/37eb270e0b556b40046d79bcb6cdd398a95436fa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","USAT21205616","spotify:user:1257158050","2017-08-18T18:48:44Z"
"spotify:track:5974upRH7uHuhRkstgEhHu","Bang Bang Pow Pow (feat. Lil' Wayne)","spotify:artist:3aQeKQSyrW4qWr35idm0cy, spotify:artist:55Aa2cqylxrFIXC767Z865","T-Pain, Lil Wayne","spotify:album:49FwsZq64UotAHB0CXGR1N","rEVOLVEr (Deluxe Version)","spotify:artist:3aQeKQSyrW4qWr35idm0cy","T-Pain","2011-12-02","https://i.scdn.co/image/ab67616d0000b27394f26a33c5fd4ea5c80c7949","1","1","219773","","true","0","USRC11101023","spotify:user:1257158050","2017-09-13T17:37:53Z"
"spotify:track:39z2CyYexbcwgD0pEeUUeu","Tapout","spotify:artist:5pU9lKGn9IUnVvOCONrcIS, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:35sCXuy5gN6Or69rZ9vqBs, spotify:artist:18AOdS1Qw4XXnQSiPJQr1B, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Rich Gang, Lil Wayne, Birdman, Mack Maine, Nicki Minaj, Future","spotify:album:2uhiqri87eC7Xe0tg9p7fB","Rich Gang (Deluxe Version)","spotify:artist:5pU9lKGn9IUnVvOCONrcIS","Rich Gang","2013-01-01","https://i.scdn.co/image/ab67616d0000b27350c4230270a543dffaaa37f7","1","3","284586","https://p.scdn.co/mp3-preview/9f056d25c899b2144a99627979872e108b881bd1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USCM51300283","spotify:user:1257158050","2017-08-31T03:58:59Z"
"spotify:track:1ANYHWUz5NqPu2EBALGK9Z","Fly Shit Only","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","spotify:album:3jJKDKdlwRS584zUlHV2Ly","EVOL","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","2016-04-13","https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad","1","11","212760","https://p.scdn.co/mp3-preview/005c8d36f824304f956b6997788811937516ac0f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USSM11600558","spotify:user:1257158050","2017-08-31T15:58:50Z"
"spotify:track:6AaOtHsKd195ec0Y4kC9ER","DnF (feat. Drake & Future)","spotify:artist:0bdJZl7TDeiymDYzMJnVh2, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Preme, Drake, Future","spotify:album:7o1c3ILj4edCp9PH7sg7BM","DnF (feat. Drake & Future)","spotify:artist:0bdJZl7TDeiymDYzMJnVh2","Preme","2014-08-25","https://i.scdn.co/image/ab67616d0000b2739b4fee0d69849d0f8948c945","1","1","206266","https://p.scdn.co/mp3-preview/578c9486f6e97824c8fe888748c93eebdfce9350?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USRC11401841","spotify:user:1257158050","2019-09-10T22:54:39Z"
"spotify:track:3m8CQnnfJJp4eQMWWl3zay","Drank in My Cup","spotify:artist:2r8r62VGJKGi463aH1HJUZ","Kirko Bangz","spotify:album:7tivRA9WDD0rWVazWm2pFS","Drank in My Cup","spotify:artist:2r8r62VGJKGi463aH1HJUZ","Kirko Bangz","2011-09-16","https://i.scdn.co/image/ab67616d0000b273fa61a76881041d2d279fe5cb","1","1","232160","https://p.scdn.co/mp3-preview/001eb1f25e8269fe945712d798d57aa3987969c9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USWB11102374","spotify:user:1257158050","2017-09-26T00:47:58Z"
"spotify:track:4IFOBHso31fbBBeAgZCZyn","Bounce It (feat. Wale & Trey Songz)","spotify:artist:5gCRApTajqwbnHHPbr2Fpi, spotify:artist:67nwj3Y5sZQLl72VNUHEYE, spotify:artist:2iojnBLj0qIMiKPvVhLnsH","Juicy J, Wale, Trey Songz","spotify:album:1r8dmj9V9ccKNlnLEtFuIH","Stay Trippy (Deluxe)","spotify:artist:5gCRApTajqwbnHHPbr2Fpi","Juicy J","2013-12-06","https://i.scdn.co/image/ab67616d0000b2739b144c5ebd8925a984b70b24","1","5","260560","https://p.scdn.co/mp3-preview/da0e3de48b4423515cfddc1de1aa8dd8990e09a6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","USSM11302896","spotify:user:1257158050","2017-08-18T18:33:13Z"
"spotify:track:0uFvvXbmGIXlf5ZgtHyYpf","Bugatti","spotify:artist:31HjiqargV4NAw4GZqUale, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Ace Hood, Future, Rick Ross","spotify:album:2JG7yt9ua7hKWsfVLQr90j","Trials & Tribulations","spotify:artist:31HjiqargV4NAw4GZqUale","Ace Hood","2013-01-01","https://i.scdn.co/image/ab67616d0000b27398f22f2fe6b8b1b06ea5cd17","1","11","269266","","true","52","USCM51300013","spotify:user:1257158050","2017-08-18T18:35:29Z"
"spotify:track:6PGq03CNnUf2HrlQxtOcTS","M.O.E.","spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:137W8MRPWKqSmrBGDBFSop","Tyga, Wiz Khalifa","spotify:album:7zoQtXc7TUyHnmaC6LtjEe","Hotel California (Deluxe)","spotify:artist:5LHRHt1k9lMyONurDHEdrp","Tyga","2013-01-01","https://i.scdn.co/image/ab67616d0000b273b59da577e736f5bb8d8e44f1","1","10","218586","https://p.scdn.co/mp3-preview/250a973b0a463a8dcb4bac35b147560282c6e65b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","26","USCM51300362","spotify:user:1257158050","2017-08-18T18:37:33Z"
"spotify:track:4pNOrRGkKlm90upJpqAnUa","So Much Money","spotify:artist:5gCRApTajqwbnHHPbr2Fpi","Juicy J","spotify:album:1r8dmj9V9ccKNlnLEtFuIH","Stay Trippy (Deluxe)","spotify:artist:5gCRApTajqwbnHHPbr2Fpi","Juicy J","2013-12-06","https://i.scdn.co/image/ab67616d0000b2739b144c5ebd8925a984b70b24","1","4","211546","https://p.scdn.co/mp3-preview/2d39c5575c1d56966b8d454a26b836430a50a5c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","USSM11304039","spotify:user:1257158050","2017-08-18T18:33:22Z"
